Auto Shots Made Amp,Auto Shots Made Speaker,Auto Starting Position,Broke Down,Buddy Climb,Climbed,Comments,Event ID,Initials,Initials Fixed,Match Number,Pickup From Center Line,Shots Made Trap,Table Name,Taxi Off Starting Zone,Teleop Shots Made Amp,Teleop Shots Made Speaker,Total Telop Notes,Auto Amp Points,Auto Speaker Points,Lobbing,Match Team Number,Teleop Speaker Points,Total Auto Points,Total Points,Total Teleop Points
0,1,,0,0,0,,2024mrcmp,SG,SG,67,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,3,7,0,5,0,427,6,7,17,10
0,4,,0,0,1,,2024mrcmp,LB,LB,67,0,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,20,1,2590,6,22,36,14
0,0,,0,0,1,,2024mrcmp,ME,ME,67,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,0,0,0,0,0,272,0,2,5,3
0,2,,0,1,1,,2024mrcmp,TB,TB,67,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,3,3,6,0,10,1,1807,6,12,24,12
0,3,,0,0,1,,2024mrcmp,AO,AO,67,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,4,8,0,15,0,316,8,17,32,15
0,3,,0,0,1,,2024mrcmp,TB,TB,68,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,3,7,0,15,0,6921,6,17,30,13
0,1,,0,0,1,,2024mrcmp,AO,AO,68,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,3,3,0,5,0,834,6,5,14,9
1,0,,0,0,1,,2024mrcmp,SG,SG,68,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,0,4,2,0,0,6226,0,4,11,7
0,2,,0,1,1,,2024mrcmp,MI,MI,68,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,7,7,0,10,0,4573,14,12,29,17
0,1,,0,0,1,,2024mrcmp,LB,LB,68,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,1,1,2,0,5,1,103,2,7,13,6
0,0,,0,0,1,,2024mrcmp,ME,ME,68,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,0,0,0,0,0,484,0,0,3,3
0,1,,0,0,1,,2024mrcmp,LB,LB,69,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,1,6,7,0,5,0,1089,12,7,23,16
0,3,,0,0,1,,2024mrcmp,AO,AO,69,0,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,2,3,5,0,15,0,1676,6,15,31,16
0,0,,0,0,1,,2024mrcmp,TB,TB,69,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,4,3,7,0,0,0,365,6,0,13,13
0,3,,0,0,0,"Didn't have time to climb, overall good shooting",2024mrcmp,VC,VC,69,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,5,7,12,0,15,0,1923,14,17,36,19
0,1,,0,0,0,Played passing for the whole match. Accidentally shot few notes out of the arena,2024mrcmp,SJ,SJ,69,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,1,1,0,5,0,9015,2,5,7,2
0,0,,0,0,1,Played defense near source whole match,2024mrcmp,CJ,CJ,69,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,0,0,0,0,0,5438,0,2,5,3
0,0,,0,0,0,,2024mrcmp,AO,AO,70,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,3,3,6,0,0,0,5992,6,0,9,9
0,2,,0,0,1,Really good at shuttling,2024mrcmp,CJ,CJ,70,1,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,10,1,2539,6,12,26,14
0,2,,0,0,0,,2024mrcmp,TB,TB,70,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,1,2,3,0,10,1,1168,4,12,17,5
0,2,,0,0,0,,2024mrcmp,LB,LB,70,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,5,5,0,10,0,293,10,10,20,10
0,2,,0,0,1,,2024mrcmp,SJ,SJ,70,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,5,5,0,10,0,1218,10,12,25,13
0,0,,0,0,1,,2024mrcmp,AV,AV,70,0,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,7,5,12,0,0,0,8513,10,2,27,25
0,0,,0,1,1,Arm didn't seem to work during auton,2024mrcmp,AV,AV,71,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,7,4,11,0,0,0,222,8,2,20,18
0,1,,0,0,0,,2024mrcmp,LB,LB,71,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,3,3,0,5,1,3142,6,5,11,6
0,1,,0,1,1,,2024mrcmp,SJ,SJ,71,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,7,7,0,5,0,1279,14,5,22,17
0,2,,0,0,0,,2024mrcmp,CJ,CJ,71,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,10,1,2720,6,12,18,6
0,4,,0,0,0,,2024mrcmp,AO,AO,71,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,6,6,0,20,0,7414,12,20,32,12
0,1,,0,0,0,,2024mrcmp,TB,TB,71,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,6,2,8,0,5,0,9094,4,7,17,10
0,1,,0,0,0,,2024mrcmp,TB,TB,72,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,4,4,8,0,5,0,2495,8,5,17,12
0,0,,0,0,0,,2024mrcmp,AO,AO,72,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,1,1,0,0,0,7110,2,2,4,2
0,5,,0,0,1,spent most of the time passing,2024mrcmp,SJ,SJ,72,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,4,4,0,25,0,1391,8,27,38,11
0,4,,0,0,0,,2024mrcmp,LB,LB,72,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,2,2,0,20,1,4285,4,20,24,4
0,2,,0,1,1,,2024mrcmp,AV,AV,72,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,10,10,0,10,0,5181,20,12,35,23
0,0,,0,1,1,,2024mrcmp,CJ,CJ,72,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,4,1,5,0,0,0,2191,2,0,9,9
0,1,,0,0,1,,2024mrcmp,LB,LB,73,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,2,5,7,0,5,0,5684,10,5,20,15
0,1,,0,0,1,,2024mrcmp,AO,AO,73,0,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,3,2,5,0,5,0,3314,4,5,20,15
0,0,,0,0,0,Amp only bot,2024mrcmp,VC,VC,73,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,2,0,2,0,0,0,11,0,0,2,2
0,4,,0,0,0,,2024mrcmp,TB,TB,73,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,6,6,0,20,0,5401,12,22,34,12
0,1,,0,0,1,,2024mrcmp,SF,SF,73,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,4,8,0,5,0,4361,8,7,22,15
0,3,,0,0,1,Seemed a bit slow with driving across field,2024mrcmp,SM,SM,73,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,2,2,0,15,1,1811,4,17,24,7
0,1,,0,0,0,,2024mrcmp,SF,SF,74,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,1,1,0,5,1,1257,2,7,9,2
0,1,,0,0,1,Driving was slow and missed most of attempted speaker shots,2024mrcmp,SM,SM,74,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,1,1,0,5,1,7045,2,5,10,5
0,0,,0,0,0,,2024mrcmp,LB,LB,74,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,5,2,7,0,0,0,272,4,2,11,9
0,3,,0,0,0,Was Fed to the whole room time,2024mrcmp,VC,VC,74,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,8,4,12,0,15,0,1403,8,17,33,16
0,3,,0,0,0,,2024mrcmp,AO,AO,74,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,3,3,0,15,1,555,6,15,21,6
0,1,,0,0,1,,2024mrcmp,TB,TB,74,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,5,5,0,5,0,9027,10,7,20,13
0,3,,0,1,1,,2024mrcmp,VC,VC,75,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,1,6,7,0,15,0,223,12,17,33,16
0,1,,0,0,1,Quick rotation and consistent scoring they scored open because of lobbing.,2024mrcmp,RA,RA,75,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,5,1,75,6,7,16,9
0,3,,0,0,1,,2024mrcmp,TB,TB,75,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,3,0,3,0,15,0,834,0,15,21,6
0,1,,0,0,1,Shot a good amount of notes to speaker from source for alliance then got a note stuck near the last 30 seconds,2024mrcmp,SM,SM,75,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,1,1,0,5,1,3637,2,7,12,5
0,1,,0,0,0,"Auto stoped before the centerline
Took a bit to intake and got a note stuck in thier bot
Played with pretty good defense
Didn't get the last second buddy or single climb",2024mrcmp,Sb,SB,75,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,0,0,0,5,0,321,0,7,7,0
2,0,,0,1,1,,2024mrcmp,SF,SF,75,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,6,4,10,4,0,1,1807,8,6,23,17
0,1,,0,1,1,,2024mrcmp,TB,TB,76,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,6,6,0,5,0,56,12,7,22,15
0,4,,0,0,1,,2024mrcmp,VC,VC,76,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,5,3,8,0,20,0,1640,6,22,36,14
0,0,,0,0,1,"Missed their auto shots,but quick cycles",2024mrcmp,SM,SM,76,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,9,9,0,0,0,4573,18,2,23,21
0,0,,0,0,1,Might have missed some notes,2024mrcmp,Sb,SB,76,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,2,2,4,0,0,0,9015,4,0,9,9
0,1,Speaker Right,1,0,0,,2024mrcmp,SF,SF,76,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,1,1,2,0,5,0,5438,2,7,10,3
0,3,Speaker Center,0,0,0,,2024mrcmp,TB,TB,77,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,2,6,0,15,0,427,4,17,25,8
0,1,Speaker Left,0,0,1,Good consistent shooting no misses. Takes a second to get into the amp. Intooter,2024mrcmp,RA,RA,77,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,2,6,8,0,5,0,1089,12,7,24,17
0,0,Speaker Right,0,0,1,,2024mrcmp,ME,ME,77,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,2,2,0,0,0,6921,4,0,7,7
0,1,Speaker Left,0,0,0,Consistent and efficient shooting,2024mrcmp,SG,SG,77,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,3,2,5,0,5,0,8513,4,5,12,7
0,3,Speaker Center,0,0,1,,2024mrcmp,MI,MI,77,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,3,0,3,0,15,1,365,0,17,23,6
0,2,Speaker Right,0,0,0,,2024mrcmp,MI,MI,78,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,2,2,4,0,10,1,2607,4,12,18,6
0,4,Speaker Center,0,0,0,,2024mrcmp,TB,TB,78,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,1,1,2,0,20,1,1168,2,22,25,3
1,0,Speaker Right,0,1,1,Didn't lob cause no shooter but they did ferry. Tank drive. Low points because lots of ferrying,2024mrcmp,RA,RA,78,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,3,0,3,2,0,0,6226,0,4,10,6
0,0,Speaker Left,0,0,1,,2024mrcmp,ME,ME,78,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,3,3,0,0,0,1923,6,0,9,9
0,4,Speaker Center,0,0,1,Played good but halfway was damaged by stage and played defense the rest of match,2024mrcmp,SG,SG,78,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,20,0,4342,6,22,31,9
0,1,Speaker Left,0,0,1,Missed a few shots.,2024mrcmp,RA,RA,79,1,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,5,0,2590,6,7,21,14
0,3,Speaker Left,0,0,1,,2024mrcmp,,,79,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,3,4,7,0,15,0,1218,8,17,31,14
0,2,Speaker Right,0,0,0,Tried but missed climb,2024mrcmp,SG,SG,79,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,4,8,0,10,0,5895,8,12,24,12
0,2,Speaker Center,0,0,0,,2024mrcmp,ME,ME,79,1,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,4,4,0,10,1,1676,8,12,25,13
0,1,Speaker Right,0,0,0,,2024mrcmp,MI,MI,79,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,1,1,0,5,0,219,2,7,9,2
0,2,Speaker Left,0,0,0,"I believe they could have picked a note from the centerline had it not been taken
I was a bit distracted",2024mrcmp,Sb,SB,80,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,1,2,3,0,10,1,102,4,12,17,5
0,1,Speaker Right,0,0,0,Tried to grab from center line. They spent a massive amount of time lobing and not scoring. Failed to climb but looks like they can given time.,2024mrcmp,RA,RA,80,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,2,2,0,5,1,2539,4,7,11,4
0,1,Speaker Right,0,0,1,,2024mrcmp,ME,ME,80,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,3,3,0,5,0,714,6,5,14,9
0,1,Speaker Center,0,0,0,Was distracted by lunatecs,2024mrcmp,TB,TB,80,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,1,0,1,0,5,0,293,0,5,6,1
0,4,Speaker Center,0,1,1,,2024mrcmp,MI,MI,80,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,5,5,0,20,1,103,10,22,35,13
0,2,Speaker Right,0,1,1,,2024mrcmp,SG,SG,80,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,5,7,12,0,10,0,316,14,12,34,22
0,2,Speaker Left,1,0,0,"Hit and broke down near stage,took a foul",2024mrcmp,CJ,CJ,81,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,3,2,5,0,10,0,5684,4,10,17,7
0,1,Speaker Right,0,0,1,Was not able to shoot very well also had ring stuck in robot for 15 seconds ish,2024mrcmp,SJ,SJ,81,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,2,2,0,5,0,7045,4,7,14,7
0,0,Speaker Left,0,0,0,Missed several speaker shots. Trying to be a defence bot but did poorly.,2024mrcmp,RA,RA,81,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,1,1,0,0,0,7110,2,2,4,2
0,1,Speaker Left,0,0,1,,2024mrcmp,TB,TB,81,0,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,4,2,6,0,5,0,272,4,5,21,16
0,2,Speaker Center,0,0,0,"Four note auto messed up
May have scored one more note 
Messed up climb
Lobbed like two or three notes",2024mrcmp,Sb,SB,81,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,3,5,8,0,10,1,1403,10,12,25,13
1,1,Speaker Left,0,0,0,,2024mrcmp,TB,TB,82,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,1,5,2,5,1,222,2,9,15,6
0,1,Speaker Left,0,1,1,,2024mrcmp,SJ,SJ,82,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,1,4,5,0,5,0,223,8,7,19,12
0,0,Speaker Left,0,0,0,,2024mrcmp,CJ,CJ,82,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,0,0,0,0,0,5401,0,0,0,0
0,3,Speaker Center,0,0,0,Good shooting but slow to rotate.,2024mrcmp,RA,RA,82,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,6,6,0,15,1,7414,12,17,29,12
0,1,Speaker Left,0,0,1,Was a little slow when picking up and placing in amp,2024mrcmp,VC,VC,82,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,1,5,0,5,0,555,2,7,16,9
0,0,Speaker Left,0,0,1,"Stayed in place in auto
Note fell out of their intake \shooter into bot for time 
Played defence",2024mrcmp,Sb,SB,82,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,1,1,2,0,0,0,2191,2,0,6,6
0,0,Speaker Right,0,1,1,,2024mrcmp,SJ,SJ,83,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,1,5,0,0,0,2495,2,2,11,9
0,1,Speaker Right,0,0,0,,2024mrcmp,TB,TB,83,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,4,4,0,5,1,75,8,7,15,8
0,3,Speaker Center,0,0,1,,2024mrcmp,AV,AV,83,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,4,4,0,15,0,834,8,17,28,11
0,2,Speaker Right,0,1,1,,2024mrcmp,CJ,CJ,83,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,7,7,0,10,0,1279,14,10,27,17
0,3,Speaker Center,0,0,0,,2024mrcmp,LB,LB,83,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,4,1,5,0,15,1,9015,2,15,21,6
0,2,Speaker Left,0,0,1,,2024mrcmp,CJ,CJ,84,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,2,6,0,10,0,6921,4,12,23,11
0,1,Speaker Left,0,0,1,Lobster,2024mrcmp,TB,TB,84,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,0,0,0,5,1,1391,0,7,10,3
0,1,Speaker Left,0,0,0,,2024mrcmp,AV,AV,84,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,5,1,2720,6,7,13,6
0,1,Speaker Left,0,1,1,"Didn't shoot second note in auto
While filling in data I may have missed two notes in speaker and one in amp",2024mrcmp,Sb,SB,84,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,3,7,10,0,5,0,365,14,7,27,20
0,3,Speaker Center,0,0,0,,2024mrcmp,SJ,SJ,84,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,8,8,0,15,0,5181,16,17,33,16
0,3,Speaker Right,0,0,0,,2024mrcmp,LB,LB,85,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,5,1,6,0,15,0,427,2,17,24,7
0,0,Speaker Left,0,0,0,,2024mrcmp,VC,VC,85,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,0,0,0,0,0,1168,0,0,0,0
0,3,Speaker Center,0,0,0,,2024mrcmp,TB,TB,85,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,5,5,0,15,0,4285,10,17,27,10
0,1,Speaker Right,0,0,0,,2024mrcmp,AV,AV,85,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,5,0,321,6,7,13,6
0,0,Speaker Right,0,0,0,"Missed auto shot, started playing defense in the middle of match",2024mrcmp,SM,SM,85,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,2,2,0,0,0,4573,4,2,6,4
0,2,Speaker Right,1,0,1,,2024mrcmp,Cc,CC,85,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,5,5,0,10,0,1811,10,10,23,13
5,6,Speaker Left,0,1,1,Failed 3 note far Auton,2024mrcmp,VC,VC,86,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,0,0,10,30,0,341,0,40,43,3
0,0,Speaker Left,1,0,1,These are real stats,2024mrcmp,Cc,CC,86,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,0,0,0,0,0,3637,0,0,3,3
0,4,Speaker Center,0,0,1,,2024mrcmp,AV,AV,86,0,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,6,10,0,20,0,1676,12,22,46,24
0,1,Speaker Right,0,0,1,,2024mrcmp,LB,LB,86,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,3,4,7,0,5,0,2722,8,5,19,14
0,2,Speaker Left,0,1,1,Shot several from source for them and their alliance to use during amplification,2024mrcmp,SM,SM,86,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,4,4,0,10,1,1807,8,12,23,11
0,3,Speaker Center,0,0,1,,2024mrcmp,TB,TB,86,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,4,4,8,0,15,0,4342,8,17,32,15
0,0,Speaker Left,0,0,1,Lobbied a lot of notes for their alliance but also got two stuck on the stage microphones,2024mrcmp,SM,SM,87,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,0,0,0,0,0,1,102,0,0,3,3
0,3,Speaker Left,0,0,1,,2024mrcmp,Cc,CC,87,0,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,6,5,11,0,15,0,3314,10,17,41,24
0,1,Speaker Right,0,0,1,,2024mrcmp,LB,LB,87,1,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,5,1,2539,6,7,21,14
0,1,Speaker Center,0,0,1,Auton messed up even though nobody touched them,2024mrcmp,VC,VC,87,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,2,4,6,0,5,1,5895,8,7,20,13
0,0,NA,0,0,1,,2024mrcmp,SF,SF,87,1,1,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,6,5,11,0,0,1,1923,10,2,26,24
0,0,Speaker Right,0,0,0,,2024mrcmp,TB,TB,87,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,1,1,0,0,0,5438,2,2,4,2
0,1,Speaker Right,0,0,0,,2024mrcmp,TB,TB,88,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,3,3,6,0,5,0,56,6,7,16,9
0,1,Speaker Right,0,0,0,,2024mrcmp,LB,LB,88,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,2,0,2,0,5,0,1257,0,5,7,2
0,2,Speaker Left,0,0,0,Failed climb and auto was good as they were hit multiple times but they readjusted,2024mrcmp,VC,VC,88,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,2,5,7,0,10,1,1089,10,12,24,12
0,3,Speaker Center,0,0,0,Missed picking up one of the notes in auto,2024mrcmp,SM,SM,88,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,5,5,0,15,0,293,10,17,27,10
0,0,Speaker Left,0,1,1,,2024mrcmp,SF,SF,88,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,5,0,5,0,0,0,6226,0,0,8,8
0,3,Speaker Center,0,0,0,,2024mrcmp,Cc,CC,88,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,8,8,0,15,0,219,16,17,33,16
0,4,Speaker Left,0,0,1,,2024mrcmp,Cc,CC,89,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,5,3,8,0,20,0,2607,6,20,34,14
0,2,Speaker Center,0,0,1,,2024mrcmp,MI,MI,89,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,2,3,5,0,10,0,1218,6,12,23,11
0,2,Speaker Right,1,0,1,"Were constant stopping
Shot a note out in auto
May have scored one more note in tele",2024mrcmp,Sb,SB,89,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,2,2,4,0,10,0,9094,4,12,21,9
0,2,Speaker Left,0,1,1,,2024mrcmp,ME,ME,89,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,3,3,0,10,0,316,6,12,21,9
0,0,Speaker Left,0,1,1,"No auto, played defense",2024mrcmp,SG,SG,89,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,1,0,1,0,0,0,484,0,0,4,4
0,1,Speaker Left,0,0,0,"Really good lobbing bot, tipped upside down while climbing",2024mrcmp,SG,SG,90,1,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,1,0,2,2,0,5,1,2590,4,7,11,4
2,0,Speaker Left,0,0,1,,2024mrcmp,Cc,CC,90,0,0,Crescendo_FIRST_Mid-Atlantic_District_Championship_2024_raw_export.csv,0,6,0,6,4,0,0,11,0,4,13,9
